source_id,source_name,source_project_id,project_name,issuance_date,issued_quantity,credit_unit,methodology_name,durability,country,source_url
puro_earth,Puro Earth,292788,"Exomad Green, Riberalta",01 Jul 2025,1229.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,511285,"Carbon Cycle, 001, Rieden, DE",30 Jun 2025,498.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,625222,Leeds Production Facility,27 Jun 2025,1706.0,CORC,Carbonated Materials,1000+ years,United Kingdom,https://registry.puro.earth/issuances
puro_earth,Puro Earth,272454,EUTHENIA ENERGY CENTER,24 Jun 2025,584.0,CORC,"Biochar, 2022",100+ years,Spain,https://registry.puro.earth/issuances
puro_earth,Puro Earth,292788,"Exomad Green, Riberalta",19 Jun 2025,2436.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",17 Jun 2025,13058.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,686528,Applied Carbon – Terra,13 Jun 2025,847.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,292788,"Exomad Green, Riberalta",30 May 2025,3658.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,291133,Carbonchip Mobile Carboniser #1,27 May 2025,579.0,CORC,"Biochar, 2022",100+ years,Australia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,752025,Nuntårp Gård,22 May 2025,458.0,CORC,"Biochar, 2022",100+ years,Sweden,https://registry.puro.earth/issuances
puro_earth,Puro Earth,477900,Fasera TSB Facility 1,22 May 2025,586.0,CORC,Terrestrial Storage of Biomass,100+ years,Australia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,514150,InterEarth Bowgada,29 Apr 2025,49.0,CORC,Terrestrial Storage of Biomass,100+ years,Australia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,292788,"Exomad Green, Riberalta",29 Apr 2025,3677.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,577494,Nian'da Biochar Facility,23 Apr 2025,330.0,CORC,"Biochar, 2022",100+ years,China,https://registry.puro.earth/issuances
puro_earth,Puro Earth,417791,Mammoth,22 Apr 2025,28.0,CORC,"Geologically stored carbon, 2024",1000+ years,Iceland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,507468,Carbofex Nokia 1,17 Apr 2025,187.0,CORC,"Biochar, 2022",100+ years,Finland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,631817,Orca plant,17 Apr 2025,77.0,CORC,Geologically stored carbon,1000+ years,Iceland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,625222,Leeds Production Facility,08 Apr 2025,1757.0,CORC,Carbonated Materials,1000+ years,United Kingdom,https://registry.puro.earth/issuances
puro_earth,Puro Earth,511285,"Carbon Cycle, 001, Rieden, DE",01 Apr 2025,192.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,292788,"Exomad Green, Riberalta",28 Mar 2025,3134.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",28 Mar 2025,3632.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,226049,Farm Gai Kaisa 159,25 Mar 2025,3351.0,CORC,"Biochar, 2022",100+ years,Namibia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,299495,Bussme-01-Munka-Ljungby,18 Mar 2025,13.0,CORC,"Biochar, 2022",100+ years,Sweden,https://registry.puro.earth/issuances
puro_earth,Puro Earth,665890,Bussme-01-Svedala,18 Mar 2025,205.0,CORC,"Biochar, 2022",100+ years,Sweden,https://registry.puro.earth/issuances
puro_earth,Puro Earth,674019,Novocarbo Baltic Sea,18 Mar 2025,70.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,566645,NetZero-003-Brejetuba,13 Mar 2025,84.0,CORC,"Biochar, 2022",100+ years,Brazil,https://registry.puro.earth/issuances
puro_earth,Puro Earth,566645,NetZero-003-Brejetuba,13 Mar 2025,156.0,CORC,"Biochar, 2022",100+ years,Brazil,https://registry.puro.earth/issuances
puro_earth,Puro Earth,141608,NetZero-002-Lajinha,13 Mar 2025,133.0,CORC,"Biochar, 2022",100+ years,Brazil,https://registry.puro.earth/issuances
puro_earth,Puro Earth,141608,NetZero-002-Lajinha,13 Mar 2025,453.0,CORC,"Biochar, 2022",100+ years,Brazil,https://registry.puro.earth/issuances
puro_earth,Puro Earth,980845,USA,13 Mar 2025,117.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,320449,Joanna,06 Mar 2025,4001.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,292788,"Exomad Green, Riberalta",04 Mar 2025,2977.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",04 Mar 2025,3209.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,353054,Gevo North Dakota,28 Feb 2025,221264.0,CORC,Geologically stored carbon,1000+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,727586,OBIO Rudshøgda,27 Feb 2025,218.0,CORC,"Biochar, 2022",100+ years,Norway,https://registry.puro.earth/issuances
puro_earth,Puro Earth,392654,BioLesna Carrot River,27 Feb 2025,100.0,CORC,"Biochar, 2022",100+ years,Canada,https://registry.puro.earth/issuances
puro_earth,Puro Earth,316372,Lurin,20 Feb 2025,138.0,CORC,"Biochar, 2022",100+ years,Peru,https://registry.puro.earth/issuances
puro_earth,Puro Earth,307998,"Explocom 1, Lupeni",14 Feb 2025,155.0,CORC,"Biochar, 2022",100+ years,Romania,https://registry.puro.earth/issuances
puro_earth,Puro Earth,470748,"ReGenerate Livermore Falls, LLC",07 Feb 2025,1913.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",07 Feb 2025,4256.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,292788,"Exomad Green, Riberalta",07 Feb 2025,3986.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,226049,Farm Gai Kaisa 159,31 Jan 2025,355.0,CORC,"Biochar, 2022",100+ years,Namibia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,292788,"Exomad Green, Riberalta",14 Jan 2025,2221.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",14 Jan 2025,3818.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,507468,Carbofex Nokia 1,10 Jan 2025,34.0,CORC,"Biochar, 2022",100+ years,Finland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,272454,EUTHENIA ENERGY CENTER,10 Jan 2025,2198.0,CORC,"Biochar, 2022",100+ years,Spain,https://registry.puro.earth/issuances
puro_earth,Puro Earth,566645,NetZero-003-Brejetuba,10 Jan 2025,116.0,CORC,"Biochar, 2022",100+ years,Brazil,https://registry.puro.earth/issuances
puro_earth,Puro Earth,141608,NetZero-002-Lajinha,10 Jan 2025,1708.0,CORC,"Biochar, 2022",100+ years,Brazil,https://registry.puro.earth/issuances
puro_earth,Puro Earth,955988,Sonnenerde PyroDry,09 Jan 2025,29.0,CORC,"Biochar, 2022",100+ years,Austria,https://registry.puro.earth/issuances
puro_earth,Puro Earth,292788,"Exomad Green, Riberalta",30 Dec 2024,10523.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,511285,"Carbon Cycle, 001, Rieden, DE",30 Dec 2024,66.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,511285,"Carbon Cycle, 001, Rieden, DE",30 Dec 2024,73.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,511285,"Carbon Cycle, 001, Rieden, DE",30 Dec 2024,94.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,756292,Avonmouth Production Facility,30 Dec 2024,4789.0,CORC,Carbonated Materials,1000+ years,United Kingdom,https://registry.puro.earth/issuances
puro_earth,Puro Earth,300346,Brandon Production Facility,30 Dec 2024,1075.0,CORC,Carbonated Materials,1000+ years,United Kingdom,https://registry.puro.earth/issuances
puro_earth,Puro Earth,625222,Leeds Production Facility,30 Dec 2024,9009.0,CORC,Carbonated Materials,1000+ years,United Kingdom,https://registry.puro.earth/issuances
puro_earth,Puro Earth,292788,"Exomad Green, Riberalta",27 Dec 2024,2276.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,753518,Oregon Biochar Solutions,19 Dec 2024,848.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,226049,Farm Gai Kaisa 159,19 Dec 2024,307.0,CORC,"Biochar, 2022",100+ years,Namibia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,631817,Orca plant,17 Dec 2024,289.0,CORC,Geologically stored carbon,1000+ years,Iceland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,417791,Mammoth,17 Dec 2024,77.0,CORC,Geologically stored carbon,1000+ years,Iceland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,511285,"Carbon Cycle, 001, Rieden, DE",12 Dec 2024,241.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",12 Dec 2024,3579.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,674019,Novocarbo Baltic Sea,05 Dec 2024,131.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,507468,Carbofex Nokia 1,27 Nov 2024,58.0,CORC,"Biochar, 2022",100+ years,Finland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,226049,Farm Gai Kaisa 159,27 Nov 2024,3810.0,CORC,"Biochar, 2022",100+ years,Namibia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,120366,Clean Maine Carbon,21 Nov 2024,114.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,320449,Joanna,19 Nov 2024,5995.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,715141,Earthcare,15 Nov 2024,264.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",14 Nov 2024,4523.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,706975,ECOERA Millennium 1 Hammenhög Skånefrö,12 Nov 2024,436.0,CORC,"Biochar, 2022",100+ years,Sweden,https://registry.puro.earth/issuances
puro_earth,Puro Earth,226049,Farm Gai Kaisa 159,04 Nov 2024,1901.0,CORC,"Biochar, 2022",100+ years,Namibia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,114352,Jeffries Group,31 Oct 2024,217.0,CORC,"Biochar, 2022",100+ years,Australia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,959739,CSI-Hardin,31 Oct 2024,3248.0,CORC,Terrestrial Storage of Biomass,100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,175613,Aperam BioEnergia,25 Oct 2024,1917.0,CORC,"Biochar, 2022",100+ years,Brazil,https://registry.puro.earth/issuances
puro_earth,Puro Earth,175613,Aperam BioEnergia,25 Oct 2024,21456.0,CORC,"Biochar, 2022",100+ years,Brazil,https://registry.puro.earth/issuances
puro_earth,Puro Earth,301704,Varaha Corn Seed Facility 1 : Pooling ID 301704,23 Oct 2024,1747.0,CORC,"Biochar, 2022",100+ years,India,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",15 Oct 2024,3524.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,507468,Carbofex Nokia 1,10 Oct 2024,115.0,CORC,"Biochar, 2022",100+ years,Finland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,472483,V-Grid (c/o South Corner Dairy),10 Oct 2024,54.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,798006,Novocarbo Ruhr/Tyssenkrupp,10 Oct 2024,12.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,619736,Four Bordet,02 Oct 2024,1403.0,CORC,"Biochar, 2022",100+ years,France,https://registry.puro.earth/issuances
puro_earth,Puro Earth,753518,Oregon Biochar Solutions,27 Sept 2024,1971.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,644638,General Biochar Systems - Irapuato,26 Sept 2024,108.0,CORC,"Biochar, 2022",100+ years,Mexico,https://registry.puro.earth/issuances
puro_earth,Puro Earth,569274,Pyrocal - Wellcamp,26 Sept 2024,63.0,CORC,"Biochar, 2022",100+ years,Australia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,507468,Carbofex Nokia 1,19 Sept 2024,23.0,CORC,"Biochar, 2022",100+ years,Finland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,674019,Novocarbo Baltic Sea,12 Sept 2024,45.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,226049,Farm Gai Kaisa 159,12 Sept 2024,2284.0,CORC,"Biochar, 2022",100+ years,Namibia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",12 Sept 2024,4200.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,631817,Orca plant,12 Sept 2024,429.0,CORC,Geologically stored carbon,1000+ years,Iceland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,244045,Wakefield Biochar Facility 2,03 Sept 2024,359.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,753518,Oregon Biochar Solutions,29 Aug 2024,872.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,244045,Wakefield Biochar Facility 2,27 Aug 2024,1440.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,607941,Fasera Biochar Plant 1,27 Aug 2024,268.0,CORC,"Biochar, 2022",100+ years,Australia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,507468,Carbofex Nokia 1,20 Aug 2024,44.0,CORC,"Biochar, 2022",100+ years,Finland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,472483,V-Grid (c/o South Corner Dairy),20 Aug 2024,106.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",13 Aug 2024,4109.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,727586,OBIO Rudshøgda,08 Aug 2024,227.0,CORC,"Biochar, 2022",100+ years,Norway,https://registry.puro.earth/issuances
puro_earth,Puro Earth,674019,Novocarbo Baltic Sea,08 Aug 2024,133.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,452184,Walsenburg Facility,26 Jul 2024,69.0,CORC,Terrestrial Storage of Biomass,100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,511285,"Carbon Cycle, 001, Rieden, DE",25 Jul 2024,103.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,511285,"Carbon Cycle, 001, Rieden, DE",25 Jul 2024,56.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,226049,Farm Gai Kaisa 159,23 Jul 2024,441.0,CORC,"Biochar, 2022",100+ years,Namibia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,472483,V-Grid (c/o South Corner Dairy),23 Jul 2024,126.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",18 Jul 2024,3975.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,727586,OBIO Rudshøgda,18 Jul 2024,66.0,CORC,"Biochar, 2022",100+ years,Norway,https://registry.puro.earth/issuances
puro_earth,Puro Earth,244045,Wakefield Biochar Facility 2,09 Jul 2024,2564.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,133206,"Freres Lumber Co., Inc.",09 Jul 2024,3396.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,507468,Carbofex Nokia 1,05 Jul 2024,247.0,CORC,"Biochar, 2022",100+ years,Finland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,226049,Farm Gai Kaisa 159,05 Jul 2024,1843.0,CORC,"Biochar, 2022",100+ years,Namibia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,175613,Aperam BioEnergia,02 Jul 2024,16727.0,CORC,"Biochar, 2022",100+ years,Brazil,https://registry.puro.earth/issuances
puro_earth,Puro Earth,133206,"Freres Lumber Co., Inc.",27 Jun 2024,2166.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",27 Jun 2024,9160.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",14 Jun 2024,10020.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,244045,Wakefield Biochar Facility 2,07 Jun 2024,1937.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,242171,"Sylva Fertilis, Argentan, FR",05 Jun 2024,17.0,CORC,"Biochar, 2022",100+ years,France,https://registry.puro.earth/issuances
puro_earth,Puro Earth,511285,"Carbon Cycle, 001, Rieden, DE",04 Jun 2024,95.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,226049,Farm Gai Kaisa 159,30 May 2024,555.0,CORC,"Biochar, 2022",100+ years,Namibia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,511285,"Carbon Cycle, 001, Rieden, DE",28 May 2024,54.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,631817,Orca plant,23 May 2024,158.0,CORC,Geologically stored carbon,1000+ years,Iceland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,371935,Restoration Fuels,16 May 2024,877.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,244045,Wakefield Biochar Facility 2,14 May 2024,1045.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,507468,Carbofex Nokia 1,07 May 2024,115.0,CORC,"Biochar, 2022",100+ years,Finland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,242171,"Sylva Fertilis, Argentan, FR",07 May 2024,11.0,CORC,"Biochar, 2022",100+ years,France,https://registry.puro.earth/issuances
puro_earth,Puro Earth,242171,"Sylva Fertilis, Argentan, FR",30 Apr 2024,29.0,CORC,"Biochar, 2022",100+ years,France,https://registry.puro.earth/issuances
puro_earth,Puro Earth,181017,Novocarbo Rhine,30 Apr 2024,90.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,175613,Aperam BioEnergia,26 Apr 2024,17423.0,CORC,"Biochar, 2022",100+ years,Brazil,https://registry.puro.earth/issuances
puro_earth,Puro Earth,244045,Wakefield Biochar Facility 2,25 Apr 2024,851.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,955988,Sonnenerde PyroDry,23 Apr 2024,64.0,CORC,"Biochar, 2022",100+ years,Austria,https://registry.puro.earth/issuances
puro_earth,Puro Earth,619736,Four Bordet,19 Apr 2024,741.0,CORC,"Biochar, 2022",100+ years,France,https://registry.puro.earth/issuances
puro_earth,Puro Earth,244045,Wakefield Biochar Facility 2,16 Apr 2024,1366.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,472483,V-Grid (c/o South Corner Dairy),16 Apr 2024,65.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,507468,Carbofex Nokia 1,11 Apr 2024,275.0,CORC,"Biochar, 2022",100+ years,Finland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,511285,"Carbon Cycle, 001, Rieden, DE",04 Apr 2024,78.0,CORC,"Biochar, 2022",100+ years,Germany,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",04 Apr 2024,2663.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,242171,"Sylva Fertilis, Argentan, FR",28 Mar 2024,43.0,CORC,"Biochar, 2022",100+ years,France,https://registry.puro.earth/issuances
puro_earth,Puro Earth,307998,"Explocom 1, Lupeni",28 Mar 2024,179.0,CORC,"Biochar, 2022",100+ years,Romania,https://registry.puro.earth/issuances
puro_earth,Puro Earth,955988,Sonnenerde PyroDry,26 Mar 2024,168.0,CORC,"Biochar, 2022",100+ years,Austria,https://registry.puro.earth/issuances
puro_earth,Puro Earth,727586,OBIO Rudshøgda,25 Mar 2024,135.0,CORC,"Biochar, 2022",100+ years,Norway,https://registry.puro.earth/issuances
puro_earth,Puro Earth,951479,Sonnenerde Pyreg 500,25 Mar 2024,146.0,CORC,"Biochar, 2022",100+ years,Austria,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",22 Mar 2024,1573.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
puro_earth,Puro Earth,507468,Carbofex Nokia 1,21 Mar 2024,74.0,CORC,"Biochar, 2022",100+ years,Finland,https://registry.puro.earth/issuances
puro_earth,Puro Earth,307998,"Explocom 1, Lupeni",14 Mar 2024,25.0,CORC,"Biochar, 2022",100+ years,Romania,https://registry.puro.earth/issuances
puro_earth,Puro Earth,242171,"Sylva Fertilis, Argentan, FR",14 Mar 2024,20.0,CORC,"Biochar, 2022",100+ years,France,https://registry.puro.earth/issuances
puro_earth,Puro Earth,244045,Wakefield Biochar Facility 2,14 Mar 2024,2209.0,CORC,"Biochar, 2022",100+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,353054,Gevo North Dakota,05 Mar 2024,157592.0,CORC,Geologically stored carbon,1000+ years,United States,https://registry.puro.earth/issuances
puro_earth,Puro Earth,432524,"Exomad Green, Concepción",29 Feb 2024,2071.0,CORC,"Biochar, 2022",100+ years,Bolivia,https://registry.puro.earth/issuances
